customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_rating_was_null,state_abbrev,promo_dependency_score,is_promo_dependent,purchase_freq_numeric,estimated_clv_proxy,value_composite,value_tier,satisfaction_flag,is_subscriber,loyalty_freq,loyalty_spend,customer_segment
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly,0,NJ,1.0,1,4,216,0.2905262104841937,Low,0,1,0,0,Low-Value Promo-Dependent
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,9,Cash,Weekly,0,MA,1.0,1,52,4940,0.7002551020408164,High,0,1,0,0,High-Value Promo-Dependent
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Every 3 Months,0,WY,1.0,1,4,376,0.6476690676270508,High,1,1,0,0,High-Value Promo-Dependent
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12,Venmo,Annually,0,VA,1.0,1,1,86,0.3498299319727891,Low,0,1,0,0,Low-Value Promo-Dependent
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,Yes,29,Cash,Fortnightly,0,SD,1.0,1,26,832,0.4038748832866479,Mid,1,1,0,0,Mid-Value Promo-Dependent
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,0,KY,1.0,1,26,1170,0.444436107776444,Mid,1,1,0,1,Mid-Value Promo-Dependent
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually,0,WY,1.0,1,1,76,0.5258503401360545,High,1,1,0,0,High-Value Promo-Dependent
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,0,WV,1.0,1,1,84,0.4775510204081633,Mid,1,1,0,0,Mid-Value Promo-Dependent
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Fortnightly,0,VA,1.0,1,26,1872,0.4480925703614779,Mid,1,1,0,1,Mid-Value Promo-Dependent
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Fortnightly,0,WA,1.0,1,26,1040,0.5392490329465119,High,1,1,0,1,High-Value Promo-Dependent
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,Yes,46,Cash,Weekly,0,LA,1.0,1,52,4628,0.9269557823129252,High,0,1,0,0,High-Value Promo-Dependent
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,Yes,50,PayPal,Annually,0,NV,1.0,1,1,86,0.6083333333333333,High,0,1,0,0,High-Value Promo-Dependent
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,0,CA,1.0,1,4,216,0.460594237695078,Mid,0,1,0,0,Mid-Value Promo-Dependent
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,0,MS,1.0,1,4,144,0.4060024009603841,Mid,1,1,0,0,Mid-Value Promo-Dependent
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Credit Card,Weekly,0,MS,1.0,1,52,4628,0.7909013605442178,High,1,1,0,1,High-Value Promo-Dependent
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly,0,CA,1.0,1,26,832,0.349453114579165,Low,1,1,0,0,Low-Value Promo-Dependent
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,0,PA,1.0,1,26,1742,0.6857626383886887,High,1,1,0,1,High-Value Promo-Dependent
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,0,KY,1.0,1,26,1014,0.3241980125383486,Low,0,1,0,0,Low-Value Promo-Dependent
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,0,ME,1.0,1,52,1508,0.6769557823129252,High,1,1,0,1,High-Value Promo-Dependent
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,0,NM,1.0,1,52,3016,0.7705782312925171,High,1,1,0,1,High-Value Promo-Dependent
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25,Venmo,Annually,0,MT,1.0,1,1,65,0.350765306122449,Mid,0,1,0,0,Mid-Value Promo-Dependent
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,0,TX,1.0,1,12,1128,0.5434940642923837,High,1,1,0,1,High-Value Promo-Dependent
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,Yes,12,PayPal,Quarterly,0,KS,1.0,1,4,324,0.3486044417767107,Low,1,1,0,0,Low-Value Promo-Dependent
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,0,SC,1.0,1,4,344,0.315016006402561,Low,0,1,0,0,Low-Value Promo-Dependent
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,0,CO,1.0,1,52,2236,0.6808673469387756,High,1,1,0,1,High-Value Promo-Dependent
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,0,GA,1.0,1,52,1508,0.6497448979591837,High,1,1,0,1,High-Value Promo-Dependent
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30,Venmo,Annually,0,FL,1.0,1,1,95,0.5097789115646258,High,1,1,0,0,High-Value Promo-Dependent
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,0,NC,1.0,1,52,1456,0.7000000000000001,High,1,1,0,1,High-Value Promo-Dependent
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,0,VA,1.0,1,52,2392,0.7409863945578231,High,1,1,0,1,High-Value Promo-Dependent
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,0,NE,1.0,1,26,1508,0.5394191009737228,High,0,1,0,0,High-Value Promo-Dependent
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25,PayPal,Quarterly,0,MO,1.0,1,4,192,0.2995398159263705,Low,0,1,0,0,Low-Value Promo-Dependent
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25,Cash,Monthly,0,NJ,1.0,1,12,516,0.3309940642923836,Low,0,1,0,0,Low-Value Promo-Dependent
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44,Debit Card,Quarterly,0,MO,1.0,1,4,380,0.624624849939976,High,1,1,0,0,High-Value Promo-Dependent
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21,Venmo,Fortnightly,0,CO,1.0,1,26,780,0.3411197812458317,Low,1,1,0,0,Low-Value Promo-Dependent
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,0,ID,1.0,1,26,1664,0.5508136587968521,High,0,1,0,0,High-Value Promo-Dependent
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,0,WY,1.0,1,1,90,0.604591836734694,High,0,1,0,0,High-Value Promo-Dependent
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly,0,DE,1.0,1,12,912,0.3936641323195944,Mid,0,1,0,0,Mid-Value Promo-Dependent
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months,0,CA,1.0,1,4,384,0.4451180472188875,Mid,1,1,0,0,Mid-Value Promo-Dependent
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,0,ND,1.0,1,1,47,0.1261054421768707,Low,1,1,0,0,Low-Value Promo-Dependent
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42,Venmo,Annually,0,SC,1.0,1,1,85,0.5497448979591837,High,1,1,0,0,High-Value Promo-Dependent
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually,0,NC,1.0,1,1,55,0.2886904761904762,Low,0,1,0,0,Low-Value Promo-Dependent
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,0,OK,1.0,1,4,392,0.4806622649059623,Mid,0,1,0,0,Mid-Value Promo-Dependent
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,0,ME,1.0,1,4,308,0.3931622649059624,Mid,1,1,0,0,Mid-Value Promo-Dependent
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,0,MO,1.0,1,1,26,0.2903061224489796,Low,1,1,0,0,Low-Value Promo-Dependent
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,0,VT,1.0,1,26,1768,0.3633986928104575,Mid,0,1,0,0,Mid-Value Promo-Dependent
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,0,CT,1.0,1,12,876,0.626062091503268,High,1,1,0,0,High-Value Promo-Dependent
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,0,NH,1.0,1,4,108,0.3072779111644657,Low,1,1,0,0,Low-Value Promo-Dependent
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,0,TX,1.0,1,12,276,0.3088852207549686,Low,1,1,0,0,Low-Value Promo-Dependent
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,0,ND,1.0,1,26,1274,0.4747082166199813,Mid,0,1,0,0,Mid-Value Promo-Dependent
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,0,CA,1.0,1,26,1924,0.5924803254635188,High,0,1,0,0,High-Value Promo-Dependent
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,0,VA,1.0,1,52,3484,0.5767857142857142,High,0,1,0,0,High-Value Promo-Dependent
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,0,DE,1.0,1,26,1690,0.3781095771641991,Mid,0,1,0,0,Mid-Value Promo-Dependent
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,0,KY,1.0,1,12,720,0.2793784180338802,Low,0,1,0,0,Low-Value Promo-Dependent
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,0,DE,1.0,1,12,372,0.3150076697345605,Low,1,1,0,0,Low-Value Promo-Dependent
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,0,AR,1.0,1,4,108,0.1372098839535814,Low,1,1,0,0,Low-Value Promo-Dependent
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,0,LA,1.0,1,26,2080,0.4406095771641991,Mid,0,1,0,0,Mid-Value Promo-Dependent
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,0,NV,1.0,1,4,120,0.0748799519807923,Low,0,1,0,0,Low-Value Promo-Dependent
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,0,WY,1.0,1,26,650,0.4903544751233826,Mid,0,1,0,0,Mid-Value Promo-Dependent
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,0,VA,1.0,1,52,1820,0.4162414965986394,Mid,0,1,0,0,Mid-Value Promo-Dependent
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,0,NE,1.0,1,26,1742,0.6381435907696412,High,1,1,0,1,High-Value Promo-Dependent
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,0,HI,1.0,1,1,46,0.3056122448979592,Low,0,1,0,0,Low-Value Promo-Dependent
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,0,VT,1.0,1,1,35,0.3073979591836734,Low,0,1,0,0,Low-Value Promo-Dependent
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,0,OK,1.0,1,1,86,0.2818027210884353,Low,0,1,0,0,Low-Value Promo-Dependent
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,0,NH,1.0,1,4,324,0.4710534213685474,Mid,0,1,0,0,Mid-Value Promo-Dependent
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,0,KS,1.0,1,12,504,0.4764872615712952,Mid,0,1,0,0,Mid-Value Promo-Dependent
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,0,ID,1.0,1,4,172,0.2514955982392957,Low,1,1,0,0,Low-Value Promo-Dependent
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,0,IL,1.0,1,26,806,0.2636537948512738,Low,1,1,0,0,Low-Value Promo-Dependent
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,0,SD,1.0,1,26,2106,0.4923952914499133,Mid,0,1,0,0,Mid-Value Promo-Dependent
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,0,MA,1.0,1,52,3172,0.5245748299319728,High,1,1,0,1,High-Value Promo-Dependent
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually,0,AL,1.0,1,1,96,0.377891156462585,Mid,0,1,0,0,Mid-Value Promo-Dependent
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,0,OH,1.0,1,52,1508,0.5409013605442178,High,0,1,0,0,High-Value Promo-Dependent
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40,Cash,Fortnightly,0,HI,1.0,1,26,858,0.4828714819261037,Mid,0,1,0,0,Mid-Value Promo-Dependent
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,0,WI,1.0,1,26,832,0.4378884887288248,Mid,1,1,0,0,Mid-Value Promo-Dependent
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,0,MN,1.0,1,1,56,0.3540816326530612,Mid,0,1,0,0,Mid-Value Promo-Dependent
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,0,GA,1.0,1,26,2444,0.4717320261437909,Mid,0,1,0,0,Mid-Value Promo-Dependent
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,0,AR,1.0,1,26,1378,0.328109577164199,Low,0,1,0,0,Low-Value Promo-Dependent
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,0,WV,1.0,1,52,4264,0.6120748299319728,High,1,1,0,1,High-Value Promo-Dependent
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,0,IN,1.0,1,4,280,0.5476690676270508,High,0,1,0,0,High-Value Promo-Dependent
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,0,UT,1.0,1,4,304,0.4434173669467787,Mid,1,1,0,0,Mid-Value Promo-Dependent
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,0,NE,1.0,1,26,754,0.2757286247832466,Low,0,1,0,0,Low-Value Promo-Dependent
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,0,ND,1.0,1,1,100,0.5238095238095238,High,0,1,0,0,High-Value Promo-Dependent
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,0,MO,1.0,1,4,376,0.4231792717086834,Mid,0,1,0,0,Mid-Value Promo-Dependent
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,0,NY,1.0,1,12,300,0.3172185540883019,Low,1,1,0,0,Low-Value Promo-Dependent
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,0,WA,1.0,1,26,2288,0.7188408696812058,High,1,1,0,1,High-Value Promo-Dependent
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,0,SC,1.0,1,12,936,0.5856709350406829,High,0,1,0,0,High-Value Promo-Dependent
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,0,UT,1.0,1,26,1170,0.5260687608376684,High,1,1,0,1,High-Value Promo-Dependent
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,0,ID,1.0,1,52,3796,0.7650510204081633,High,1,1,0,1,High-Value Promo-Dependent
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,0,PA,1.0,1,12,732,0.4332049486461251,Mid,0,1,0,0,Mid-Value Promo-Dependent
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,0,MO,1.0,1,1,22,0.1035714285714285,Low,1,1,0,0,Low-Value Promo-Dependent
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,0,NE,1.0,1,1,38,0.2926870748299319,Low,0,1,0,0,Low-Value Promo-Dependent
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,0,IN,1.0,1,52,1976,0.5239795918367347,High,0,1,0,0,High-Value Promo-Dependent
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,0,AZ,1.0,1,26,2600,0.7280245431505935,High,1,1,0,1,High-Value Promo-Dependent
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,0,HI,1.0,1,52,3328,0.6799319727891157,High,0,1,0,0,High-Value Promo-Dependent
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,0,WI,1.0,1,26,1430,0.3432456315859677,Low,1,1,0,1,Low-Value Promo-Dependent
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,0,RI,1.0,1,26,2366,0.5680755635587568,High,0,1,0,0,High-Value Promo-Dependent
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,0,WI,1.0,1,12,456,0.2557389622515673,Low,1,1,0,0,Low-Value Promo-Dependent
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,0,MN,1.0,1,4,388,0.6329581832733093,High,0,1,0,0,High-Value Promo-Dependent
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,0,VT,1.0,1,26,572,0.2057456315859677,Low,0,1,0,0,Low-Value Promo-Dependent
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,0,SD,1.0,1,26,2392,0.762718420701614,High,1,1,0,1,High-Value Promo-Dependent
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,0,VA,1.0,1,1,84,0.3074829931972789,Low,1,1,0,0,Low-Value Promo-Dependent
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,0,NV,1.0,1,4,372,0.3918017206882753,Mid,1,1,0,0,Mid-Value Promo-Dependent
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,0,HI,1.0,1,4,200,0.4167166866746699,Mid,1,1,0,0,Mid-Value Promo-Dependent
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,0,NJ,1.0,1,26,1664,0.5031946111778045,Mid,0,1,0,0,Mid-Value Promo-Dependent
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly,0,MA,1.0,1,52,3172,0.6402210884353742,High,0,1,0,0,High-Value Promo-Dependent
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,0,OK,1.0,1,1,48,0.2731292517006802,Low,0,1,0,0,Low-Value Promo-Dependent
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,0,CA,1.0,1,4,180,0.1713935574229691,Low,0,1,0,0,Low-Value Promo-Dependent
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly,0,NV,1.0,1,26,2288,0.5215619581165799,High,0,1,0,0,High-Value Promo-Dependent
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly,0,AZ,1.0,1,26,1482,0.6372932506335868,High,0,1,0,0,High-Value Promo-Dependent
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,0,NC,1.0,1,4,272,0.2536214485794317,Low,1,1,0,0,Low-Value Promo-Dependent
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,0,NY,1.0,1,26,2444,0.5601674002934508,High,1,1,0,1,High-Value Promo-Dependent
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually,0,WY,1.0,1,1,41,0.3119897959183673,Low,1,1,0,0,Low-Value Promo-Dependent
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,0,SD,1.0,1,4,332,0.356937775110044,Mid,0,1,0,0,Mid-Value Promo-Dependent
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,0,AR,1.0,1,1,22,0.076360544217687,Low,0,1,0,0,Low-Value Promo-Dependent
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,5,PayPal,Monthly,0,TX,1.0,1,12,888,0.3241063091903428,Low,0,1,0,0,Low-Value Promo-Dependent
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,25,Venmo,Fortnightly,0,RI,1.0,1,26,2340,0.6183306655995732,High,1,1,0,1,High-Value Promo-Dependent
