customer_id,promo_dependency_score,is_promo_dependent,purchase_freq_numeric,estimated_clv_proxy,value_composite,value_tier,satisfaction_flag,is_subscriber,loyalty_freq,loyalty_spend,customer_segment
300,1.0,1,26,2080,0.5970721621982126,High,0,1,0,0,High-Value Promo-Dependent
301,1.0,1,52,5096,0.8147959183673469,High,1,1,0,1,High-Value Promo-Dependent
302,1.0,1,4,380,0.4953731492597038,Mid,1,1,0,0,Mid-Value Promo-Dependent
303,1.0,1,4,176,0.2964785914365746,Low,0,1,0,0,Low-Value Promo-Dependent
304,1.0,1,52,3120,0.826530612244898,High,0,1,0,0,High-Value Promo-Dependent
305,1.0,1,26,2184,0.7293850873682807,High,0,1,0,0,High-Value Promo-Dependent
306,1.0,1,1,59,0.3325680272108843,Low,0,1,0,0,Low-Value Promo-Dependent
307,1.0,1,1,49,0.1412414965986394,Low,0,1,0,0,Low-Value Promo-Dependent
308,1.0,1,4,128,0.0832132853141256,Low,0,1,0,0,Low-Value Promo-Dependent
309,1.0,1,26,754,0.5002184207016139,Mid,0,1,0,0,Mid-Value Promo-Dependent
310,1.0,1,26,572,0.3077864479124983,Low,1,1,0,0,Low-Value Promo-Dependent
311,1.0,1,26,2210,0.7675653594771242,High,1,1,0,1,High-Value Promo-Dependent
312,1.0,1,12,624,0.3276777377617714,Low,1,1,0,0,Low-Value Promo-Dependent
313,1.0,1,1,89,0.3215136054421769,Low,0,1,0,0,Low-Value Promo-Dependent
314,1.0,1,4,308,0.5904411764705882,High,0,1,0,0,High-Value Promo-Dependent
315,1.0,1,4,96,0.1451180472188875,Low,0,1,0,0,Low-Value Promo-Dependent
316,1.0,1,1,24,0.1731292517006802,Low,1,1,0,0,Low-Value Promo-Dependent
317,1.0,1,12,264,0.3863512071495265,Mid,0,1,0,0,Mid-Value Promo-Dependent
318,1.0,1,4,328,0.5568527410964386,High,1,1,0,0,High-Value Promo-Dependent
319,1.0,1,1,67,0.2570578231292517,Low,0,1,0,0,Low-Value Promo-Dependent
320,1.0,1,4,296,0.2446078431372549,Low,0,1,0,0,Low-Value Promo-Dependent
321,1.0,1,4,288,0.4199479791916767,Mid,1,1,0,0,Mid-Value Promo-Dependent
322,1.0,1,4,144,0.4060024009603841,Mid,1,1,0,0,Mid-Value Promo-Dependent
323,1.0,1,12,1140,0.6973205949046286,High,0,1,0,0,High-Value Promo-Dependent
324,1.0,1,26,2028,0.5955415499533147,High,0,1,0,0,High-Value Promo-Dependent
325,1.0,1,4,328,0.5228391356542618,High,1,1,0,0,High-Value Promo-Dependent
326,1.0,1,1,70,0.4600340136054421,Mid,1,1,0,0,Mid-Value Promo-Dependent
327,1.0,1,52,2132,0.7405612244897958,High,0,1,0,0,High-Value Promo-Dependent
328,1.0,1,52,2184,0.6630952380952381,High,0,1,0,0,High-Value Promo-Dependent
329,1.0,1,52,2600,0.5127551020408163,High,0,1,0,0,High-Value Promo-Dependent
330,1.0,1,12,372,0.342218554088302,Low,0,1,0,0,Low-Value Promo-Dependent
331,1.0,1,26,1326,0.5782796451914098,High,1,1,0,1,High-Value Promo-Dependent
332,1.0,1,4,392,0.6507302921168466,High,0,1,0,0,High-Value Promo-Dependent
333,1.0,1,12,1032,0.3741063091903427,Mid,0,1,0,0,Mid-Value Promo-Dependent
334,1.0,1,26,1664,0.4419701213818861,Mid,1,1,0,1,Mid-Value Promo-Dependent
335,1.0,1,1,46,0.3056122448979592,Low,0,1,0,0,Low-Value Promo-Dependent
336,1.0,1,4,340,0.5829581832733094,High,0,1,0,0,High-Value Promo-Dependent
337,1.0,1,1,81,0.3562074829931972,Mid,1,1,0,0,Mid-Value Promo-Dependent
338,1.0,1,1,59,0.2645408163265306,Low,1,1,0,0,Low-Value Promo-Dependent
339,1.0,1,52,4108,0.6812074829931972,High,0,1,0,0,High-Value Promo-Dependent
340,1.0,1,4,132,0.209828931572629,Low,1,1,0,0,Low-Value Promo-Dependent
341,1.0,1,4,188,0.3906112444977991,Mid,0,1,0,0,Mid-Value Promo-Dependent
342,1.0,1,26,520,0.4287048152594371,Mid,1,1,0,0,Mid-Value Promo-Dependent
343,1.0,1,4,144,0.4060024009603841,Mid,0,1,0,0,Mid-Value Promo-Dependent
344,1.0,1,12,468,0.3211301187141523,Low,1,1,0,0,Low-Value Promo-Dependent
345,1.0,1,12,852,0.5905178738161931,High,1,1,0,0,High-Value Promo-Dependent
346,1.0,1,1,59,0.3393707482993197,Low,1,1,0,0,Low-Value Promo-Dependent
347,1.0,1,52,2600,0.4855442176870748,Mid,1,1,0,1,Mid-Value Promo-Dependent
348,1.0,1,26,1066,0.5366129785247432,High,1,1,0,1,High-Value Promo-Dependent
349,1.0,1,26,1534,0.4347422302254235,Mid,0,1,0,0,Mid-Value Promo-Dependent
350,1.0,1,26,2262,0.4561708016539949,Mid,0,1,0,0,Mid-Value Promo-Dependent
351,1.0,1,26,1768,0.6763238628784847,High,0,1,0,0,High-Value Promo-Dependent
352,1.0,1,26,2340,0.6115279445111378,High,1,1,0,1,High-Value Promo-Dependent
353,1.0,1,4,284,0.306937775110044,Low,1,1,0,0,Low-Value Promo-Dependent
354,1.0,1,12,768,0.4865212751767374,Mid,1,1,0,0,Mid-Value Promo-Dependent
355,1.0,1,52,3952,0.845578231292517,High,0,1,0,0,High-Value Promo-Dependent
356,1.0,1,4,168,0.1112745098039215,Low,1,1,0,0,Low-Value Promo-Dependent
357,1.0,1,52,4160,0.7602040816326531,High,1,1,0,1,High-Value Promo-Dependent
358,1.0,1,26,1456,0.415439509136988,Mid,1,1,0,1,Mid-Value Promo-Dependent
359,1.0,1,4,100,0.2785364145658263,Low,0,1,0,0,Low-Value Promo-Dependent
360,1.0,1,4,296,0.4418867547018807,Mid,0,1,0,0,Mid-Value Promo-Dependent
361,1.0,1,26,780,0.3207116179805255,Low,0,1,0,0,Low-Value Promo-Dependent
362,1.0,1,1,96,0.6159863945578231,High,0,1,0,0,High-Value Promo-Dependent
363,1.0,1,26,1664,0.3467320261437909,Low,0,1,0,0,Low-Value Promo-Dependent
364,1.0,1,26,2288,0.7256435907696411,High,0,1,0,0,High-Value Promo-Dependent
365,1.0,1,4,352,0.3437575030012005,Low,0,1,0,0,Low-Value Promo-Dependent
366,1.0,1,4,352,0.6362745098039215,High,0,1,0,0,High-Value Promo-Dependent
367,1.0,1,26,936,0.4749633186607977,Mid,0,1,0,0,Mid-Value Promo-Dependent
368,1.0,1,12,480,0.270875016673336,Low,0,1,0,0,Low-Value Promo-Dependent
369,1.0,1,12,468,0.3415382819794584,Low,1,1,0,0,Low-Value Promo-Dependent
370,1.0,1,4,160,0.4022609043617446,Mid,0,1,0,0,Mid-Value Promo-Dependent
371,1.0,1,52,1768,0.4732993197278912,Mid,0,1,0,0,Mid-Value Promo-Dependent
372,1.0,1,12,996,0.6473205949046285,High,0,1,0,0,High-Value Promo-Dependent
373,1.0,1,52,4420,0.6449829931972789,High,0,1,0,0,High-Value Promo-Dependent
374,1.0,1,26,702,0.2605925703614779,Low,1,1,0,0,Low-Value Promo-Dependent
375,1.0,1,12,936,0.5720654928638121,High,1,1,0,1,High-Value Promo-Dependent
376,1.0,1,4,128,0.1036214485794317,Low,1,1,0,0,Low-Value Promo-Dependent
377,1.0,1,26,1326,0.2993680805655596,Low,1,1,0,1,Low-Value Promo-Dependent
378,1.0,1,4,128,0.3281112444977991,Low,1,1,0,0,Low-Value Promo-Dependent
379,1.0,1,12,744,0.3965552887821795,Mid,1,1,0,0,Mid-Value Promo-Dependent
380,1.0,1,26,754,0.5070211417900493,Mid,1,1,0,0,Mid-Value Promo-Dependent
381,1.0,1,52,3588,0.6599489795918367,High,0,1,0,0,High-Value Promo-Dependent
382,1.0,1,4,100,0.0540466186474589,Low,0,1,0,0,Low-Value Promo-Dependent
383,1.0,1,4,304,0.5658663465386155,High,0,1,0,0,High-Value Promo-Dependent
384,1.0,1,4,308,0.2911214485794318,Low,1,1,0,0,Low-Value Promo-Dependent
385,1.0,1,1,33,0.0881802721088435,Low,1,1,0,0,Low-Value Promo-Dependent
386,1.0,1,26,2418,0.5423952914499133,High,0,1,0,0,High-Value Promo-Dependent
387,1.0,1,4,156,0.3640806322529011,Mid,0,1,0,0,Mid-Value Promo-Dependent
388,1.0,1,26,2418,0.719266039749233,High,1,1,0,1,High-Value Promo-Dependent
389,1.0,1,4,328,0.3391656662665066,Low,0,1,0,0,Low-Value Promo-Dependent
390,1.0,1,12,504,0.3472355608910231,Low,1,1,0,0,Low-Value Promo-Dependent
391,1.0,1,1,71,0.3349489795918367,Low,0,1,0,0,Low-Value Promo-Dependent
392,1.0,1,26,2236,0.6016639989329065,High,1,1,0,1,High-Value Promo-Dependent
393,1.0,1,1,82,0.5100340136054422,High,0,1,0,0,High-Value Promo-Dependent
394,1.0,1,26,1690,0.3849122982526343,Mid,1,1,0,1,Mid-Value Promo-Dependent
395,1.0,1,26,754,0.2417150193410697,Low,1,1,0,0,Low-Value Promo-Dependent
396,1.0,1,1,65,0.1943027210884353,Low,1,1,0,0,Low-Value Promo-Dependent
397,1.0,1,1,88,0.4397959183673469,Mid,1,1,0,0,Mid-Value Promo-Dependent
398,1.0,1,1,46,0.2784013605442177,Low,0,1,0,0,Low-Value Promo-Dependent
399,1.0,1,4,268,0.3787064825930372,Mid,1,1,0,0,Mid-Value Promo-Dependent
400,1.0,1,12,420,0.1956199146325196,Low,0,1,0,0,Low-Value Promo-Dependent
401,1.0,1,26,1716,0.443500733626784,Mid,1,1,0,1,Mid-Value Promo-Dependent
402,1.0,1,4,364,0.4514955982392957,Mid,1,1,0,0,Mid-Value Promo-Dependent
403,1.0,1,12,936,0.4836301187141523,Mid,0,1,0,0,Mid-Value Promo-Dependent
404,1.0,1,1,45,0.1789965986394558,Low,1,1,0,0,Low-Value Promo-Dependent
405,1.0,1,12,1116,0.4440893023876217,Mid,1,1,0,1,Mid-Value Promo-Dependent
406,1.0,1,1,74,0.3202380952380952,Low,1,1,0,0,Low-Value Promo-Dependent
407,1.0,1,12,660,0.2993614112311591,Low,1,1,0,0,Low-Value Promo-Dependent
408,1.0,1,26,1976,0.4239429104975323,Mid,0,1,0,0,Mid-Value Promo-Dependent
409,1.0,1,26,1716,0.5931605975723623,High,0,1,0,0,High-Value Promo-Dependent
410,1.0,1,12,612,0.4119464452447646,Mid,0,1,0,0,Mid-Value Promo-Dependent
411,1.0,1,4,104,0.0446078431372549,Low,1,1,0,0,Low-Value Promo-Dependent
412,1.0,1,1,29,0.1327380952380952,Low,0,1,0,0,Low-Value Promo-Dependent
413,1.0,1,52,3848,0.5719387755102041,High,0,1,0,0,High-Value Promo-Dependent
414,1.0,1,12,1188,0.7207899826597305,High,1,1,0,1,High-Value Promo-Dependent
415,1.0,1,52,4576,0.8139455782312925,High,0,1,0,0,High-Value Promo-Dependent
416,1.0,1,12,372,0.3830348806189143,Mid,0,1,0,0,Mid-Value Promo-Dependent
417,1.0,1,26,1430,0.4656946111778045,Mid,1,1,0,1,Mid-Value Promo-Dependent
418,1.0,1,4,324,0.5935024009603841,High,1,1,0,0,High-Value Promo-Dependent
419,1.0,1,26,1898,0.5611027744431105,High,0,1,0,0,High-Value Promo-Dependent
420,1.0,1,4,364,0.4038765506202481,Mid,1,1,0,0,Mid-Value Promo-Dependent
421,1.0,1,26,1404,0.4207116179805255,Mid,1,1,0,1,Mid-Value Promo-Dependent
422,1.0,1,26,1040,0.5664599173002535,High,0,1,0,0,High-Value Promo-Dependent
423,1.0,1,1,59,0.3733843537414966,Mid,0,1,0,0,Mid-Value Promo-Dependent
424,1.0,1,26,676,0.324453114579165,Low,0,1,0,0,Low-Value Promo-Dependent
425,1.0,1,26,598,0.4548102574363078,Mid,1,1,0,0,Mid-Value Promo-Dependent
426,1.0,1,4,348,0.3191826730692277,Low,0,1,0,0,Low-Value Promo-Dependent
427,1.0,1,4,284,0.3545568227290916,Mid,1,1,0,0,Mid-Value Promo-Dependent
428,1.0,1,4,364,0.3494547819127651,Low,1,1,0,0,Low-Value Promo-Dependent
429,1.0,1,26,1664,0.3535347472322263,Mid,0,1,0,0,Mid-Value Promo-Dependent
430,1.0,1,26,2444,0.6077864479124984,High,1,1,0,1,High-Value Promo-Dependent
431,1.0,1,1,40,0.3486394557823129,Low,0,1,0,0,Low-Value Promo-Dependent
432,1.0,1,26,1976,0.6144191009737229,High,0,1,0,0,High-Value Promo-Dependent
433,1.0,1,52,4472,0.7784013605442177,High,0,1,0,0,High-Value Promo-Dependent
434,1.0,1,26,2392,0.6130585567560357,High,0,1,0,0,High-Value Promo-Dependent
435,1.0,1,4,208,0.4114445778311325,Mid,1,1,0,0,Mid-Value Promo-Dependent
436,1.0,1,12,336,0.3841403227957849,Mid,0,1,0,0,Mid-Value Promo-Dependent
437,1.0,1,52,2392,0.7137755102040817,High,1,1,0,1,High-Value Promo-Dependent
438,1.0,1,1,50,0.397108843537415,Mid,0,1,0,0,Mid-Value Promo-Dependent
439,1.0,1,26,598,0.2507286247832466,Low,1,1,0,0,Low-Value Promo-Dependent
440,1.0,1,12,600,0.4009770574896625,Mid,0,1,0,0,Mid-Value Promo-Dependent
441,1.0,1,26,2314,0.6753884887288248,High,0,1,0,0,High-Value Promo-Dependent
442,1.0,1,1,81,0.4650510204081632,Mid,1,1,0,0,Mid-Value Promo-Dependent
443,1.0,1,4,276,0.4278561424569828,Mid,1,1,0,0,Mid-Value Promo-Dependent
444,1.0,1,1,67,0.3522959183673469,Mid,0,1,0,0,Mid-Value Promo-Dependent
445,1.0,1,1,20,0.2040816326530612,Low,1,1,0,0,Low-Value Promo-Dependent
446,1.0,1,1,29,0.1531462585034013,Low,1,1,0,0,Low-Value Promo-Dependent
447,1.0,1,12,888,0.3921335200746965,Mid,1,1,0,0,Mid-Value Promo-Dependent
448,1.0,1,4,328,0.3187575030012005,Low,0,1,0,0,Low-Value Promo-Dependent
449,1.0,1,26,598,0.4071912098172602,Mid,0,1,0,0,Mid-Value Promo-Dependent
450,1.0,1,12,540,0.4073546085100707,Mid,0,1,0,0,Mid-Value Promo-Dependent
451,1.0,1,12,252,0.1985110710951047,Low,0,1,0,0,Low-Value Promo-Dependent
452,1.0,1,26,806,0.3793000533546752,Mid,1,1,0,0,Mid-Value Promo-Dependent
453,1.0,1,26,1170,0.5260687608376684,High,1,1,0,1,High-Value Promo-Dependent
454,1.0,1,52,2912,0.6261904761904762,High,0,1,0,0,High-Value Promo-Dependent
455,1.0,1,26,2522,0.5726674002934508,High,0,1,0,0,High-Value Promo-Dependent
456,1.0,1,26,2600,0.8300653594771242,High,0,1,0,0,High-Value Promo-Dependent
457,1.0,1,4,384,0.5539615846338535,High,1,1,0,0,High-Value Promo-Dependent
458,1.0,1,4,396,0.6685024009603842,High,1,1,0,0,High-Value Promo-Dependent
459,1.0,1,12,1092,0.6874566493263972,High,1,1,0,1,High-Value Promo-Dependent
460,1.0,1,26,780,0.381936107776444,Mid,1,1,0,0,Mid-Value Promo-Dependent
461,1.0,1,52,3380,0.6977040816326531,High,1,1,0,1,High-Value Promo-Dependent
462,1.0,1,52,4836,0.7667517006802722,High,1,1,0,1,High-Value Promo-Dependent
463,1.0,1,4,324,0.5935024009603841,High,0,1,0,0,High-Value Promo-Dependent
464,1.0,1,52,4212,0.7779761904761905,High,0,1,0,0,High-Value Promo-Dependent
465,1.0,1,12,624,0.5045484860610912,Mid,1,1,0,0,Mid-Value Promo-Dependent
466,1.0,1,4,352,0.4662064825930372,Mid,0,1,0,0,Mid-Value Promo-Dependent
467,1.0,1,52,1248,0.5132653061224489,High,1,1,0,1,High-Value Promo-Dependent
468,1.0,1,4,204,0.393672468987595,Mid,1,1,0,0,Mid-Value Promo-Dependent
469,1.0,1,4,152,0.1966486594637855,Low,1,1,0,0,Low-Value Promo-Dependent
470,1.0,1,26,1196,0.4690109377084167,Mid,1,1,0,1,Mid-Value Promo-Dependent
471,1.0,1,4,252,0.2327881152460984,Low,1,1,0,0,Low-Value Promo-Dependent
472,1.0,1,4,288,0.4743697478991597,Mid,1,1,0,0,Mid-Value Promo-Dependent
473,1.0,1,4,156,0.1123799519807923,Low,1,1,0,0,Low-Value Promo-Dependent
474,1.0,1,4,168,0.301750700280112,Low,1,1,0,0,Low-Value Promo-Dependent
475,1.0,1,4,304,0.3481792717086834,Low,0,1,0,0,Low-Value Promo-Dependent
476,1.0,1,1,66,0.307312925170068,Low,0,1,0,0,Low-Value Promo-Dependent
477,1.0,1,26,2340,0.4618680805655595,Mid,0,1,0,0,Mid-Value Promo-Dependent
478,1.0,1,52,2912,0.8098639455782313,High,0,1,0,0,High-Value Promo-Dependent
479,1.0,1,1,43,0.4155612244897959,Mid,0,1,0,0,Mid-Value Promo-Dependent
480,1.0,1,12,1008,0.6242763772175537,High,0,1,0,0,High-Value Promo-Dependent
481,1.0,1,26,2288,0.6440109377084167,High,1,1,0,1,High-Value Promo-Dependent
482,1.0,1,26,2288,0.5079565159397091,High,0,1,0,0,High-Value Promo-Dependent
483,1.0,1,1,42,0.1596938775510204,Low,0,1,0,0,Low-Value Promo-Dependent
484,1.0,1,52,3796,0.6289965986394558,High,1,1,0,1,High-Value Promo-Dependent
485,1.0,1,4,292,0.4241146458583433,Mid,1,1,0,0,Mid-Value Promo-Dependent
486,1.0,1,26,1144,0.5014939309056956,Mid,0,1,0,0,Mid-Value Promo-Dependent
487,1.0,1,4,252,0.443672468987595,Mid,0,1,0,0,Mid-Value Promo-Dependent
488,1.0,1,4,272,0.3624649859943977,Mid,1,1,0,0,Mid-Value Promo-Dependent
489,1.0,1,52,1508,0.58171768707483,High,1,1,0,1,High-Value Promo-Dependent
490,1.0,1,1,85,0.5361394557823129,High,0,1,0,0,High-Value Promo-Dependent
491,1.0,1,12,504,0.4764872615712952,Mid,1,1,0,0,Mid-Value Promo-Dependent
492,1.0,1,26,1794,0.5240279445111379,High,1,1,0,1,High-Value Promo-Dependent
493,1.0,1,52,3224,0.576360544217687,High,1,1,0,1,High-Value Promo-Dependent
494,1.0,1,26,1248,0.4025143390689609,Mid,1,1,0,1,Mid-Value Promo-Dependent
495,1.0,1,52,3536,0.8122448979591838,High,1,1,0,1,High-Value Promo-Dependent
496,1.0,1,26,936,0.264078964919301,Low,0,1,0,0,Low-Value Promo-Dependent
497,1.0,1,26,1638,0.5466469921301854,High,0,1,0,0,High-Value Promo-Dependent
498,1.0,1,52,2028,0.6165816326530612,High,1,1,0,1,High-Value Promo-Dependent
499,1.0,1,12,936,0.4904328398025877,Mid,0,1,0,0,Mid-Value Promo-Dependent
500,1.0,1,12,1188,0.5575246765372815,High,1,1,0,1,High-Value Promo-Dependent
501,1.0,1,4,124,0.296733693477391,Low,1,1,0,0,Low-Value Promo-Dependent
502,1.0,1,1,45,0.2402210884353741,Low,0,1,0,0,Low-Value Promo-Dependent
503,1.0,1,26,780,0.2526844070961718,Low,0,1,0,0,Low-Value Promo-Dependent
504,1.0,1,4,96,0.2063425370148059,Low,0,1,0,0,Low-Value Promo-Dependent
505,1.0,1,1,22,0.1784013605442177,Low,1,1,0,0,Low-Value Promo-Dependent
506,1.0,1,26,1638,0.3969871281846071,Mid,1,1,0,1,Mid-Value Promo-Dependent
507,1.0,1,1,40,0.4030612244897959,Mid,0,1,0,0,Mid-Value Promo-Dependent
508,1.0,1,26,520,0.3810857676403894,Mid,1,1,0,0,Mid-Value Promo-Dependent
509,1.0,1,4,80,0.2236894757903161,Low,0,1,0,0,Low-Value Promo-Dependent
510,1.0,1,52,4160,0.6921768707482993,High,1,1,0,1,High-Value Promo-Dependent
511,1.0,1,1,87,0.4220238095238095,Mid,1,1,0,0,Mid-Value Promo-Dependent
512,1.0,1,1,46,0.1559523809523809,Low,0,1,0,0,Low-Value Promo-Dependent
513,1.0,1,12,588,0.19953147925837,Low,1,1,0,0,Low-Value Promo-Dependent
514,1.0,1,1,65,0.4868197278911565,Mid,0,1,0,0,Mid-Value Promo-Dependent
515,1.0,1,4,248,0.5075330132052821,Mid,1,1,0,0,Mid-Value Promo-Dependent
516,1.0,1,12,804,0.3085450847005469,Low,1,1,0,0,Low-Value Promo-Dependent
517,1.0,1,26,1066,0.3733476724022942,Mid,0,1,0,0,Mid-Value Promo-Dependent
518,1.0,1,4,196,0.4329581832733093,Mid,0,1,0,0,Mid-Value Promo-Dependent
519,1.0,1,4,400,0.4549819927971188,Mid,0,1,0,0,Mid-Value Promo-Dependent
520,1.0,1,4,216,0.2701180472188875,Low,1,1,0,0,Low-Value Promo-Dependent
521,1.0,1,4,336,0.4155262104841937,Mid,1,1,0,0,Mid-Value Promo-Dependent
522,1.0,1,1,41,0.4208333333333333,Mid,0,1,0,0,Mid-Value Promo-Dependent
523,1.0,1,4,352,0.5478391356542617,High,0,1,0,0,High-Value Promo-Dependent
524,1.0,1,4,160,0.1301520608243297,Low,1,1,0,0,Low-Value Promo-Dependent
525,1.0,1,1,39,0.3716836734693877,Mid,1,1,0,0,Mid-Value Promo-Dependent
526,1.0,1,12,444,0.4148376017073496,Mid,0,1,0,0,Mid-Value Promo-Dependent
527,1.0,1,12,624,0.3276777377617714,Low,1,1,0,0,Low-Value Promo-Dependent
528,1.0,1,4,92,0.3450330132052821,Low,1,1,0,0,Low-Value Promo-Dependent
529,1.0,1,1,88,0.5486394557823129,High,0,1,0,0,High-Value Promo-Dependent
530,1.0,1,12,1008,0.3725756969454448,Mid,0,1,0,0,Mid-Value Promo-Dependent
531,1.0,1,26,962,0.3974973322662398,Mid,0,1,0,0,Mid-Value Promo-Dependent
532,1.0,1,52,2652,0.7414115646258503,High,0,1,0,0,High-Value Promo-Dependent
533,1.0,1,4,304,0.4842336934773909,Mid,1,1,0,0,Mid-Value Promo-Dependent
534,1.0,1,52,3120,0.608843537414966,High,1,1,0,1,High-Value Promo-Dependent
535,1.0,1,4,288,0.2566826730692277,Low,1,1,0,0,Low-Value Promo-Dependent
536,1.0,1,52,2340,0.5939625850340137,High,0,1,0,0,High-Value Promo-Dependent
537,1.0,1,4,336,0.3883153261304522,Mid,1,1,0,0,Mid-Value Promo-Dependent
538,1.0,1,1,49,0.2092687074829932,Low,0,1,0,0,Low-Value Promo-Dependent
539,1.0,1,52,1144,0.6273809523809524,High,0,1,0,0,High-Value Promo-Dependent
540,1.0,1,52,2496,0.7765306122448979,High,1,1,0,1,High-Value Promo-Dependent
541,1.0,1,4,148,0.3081282513005202,Low,0,1,0,0,Low-Value Promo-Dependent
542,1.0,1,26,702,0.4918850873682807,Mid,0,1,0,0,Mid-Value Promo-Dependent
543,1.0,1,26,2054,0.6405245431505936,High,1,1,0,1,High-Value Promo-Dependent
544,1.0,1,12,1176,0.464922635720955,Mid,1,1,0,1,Mid-Value Promo-Dependent
545,1.0,1,4,256,0.4002200880352141,Mid,0,1,0,0,Mid-Value Promo-Dependent
546,1.0,1,1,32,0.3697278911564625,Mid,0,1,0,0,Mid-Value Promo-Dependent
547,1.0,1,26,1924,0.6877184207016139,High,0,1,0,0,High-Value Promo-Dependent
548,1.0,1,52,2600,0.6284013605442177,High,0,1,0,0,High-Value Promo-Dependent
549,1.0,1,4,256,0.4750500200080032,Mid,1,1,0,0,Mid-Value Promo-Dependent
550,1.0,1,26,754,0.445796651994131,Mid,0,1,0,0,Mid-Value Promo-Dependent
551,1.0,1,52,3224,0.5831632653061224,High,0,1,0,0,High-Value Promo-Dependent
552,1.0,1,26,2028,0.5819361077764439,High,0,1,0,0,High-Value Promo-Dependent
553,1.0,1,52,4888,0.757312925170068,High,0,1,0,0,High-Value Promo-Dependent
554,1.0,1,4,236,0.2773459383753501,Low,0,1,0,0,Low-Value Promo-Dependent
555,1.0,1,52,2444,0.6703231292517007,High,0,1,0,0,High-Value Promo-Dependent
556,1.0,1,1,57,0.3990646258503401,Mid,1,1,0,0,Mid-Value Promo-Dependent
557,1.0,1,26,2340,0.5911197812458316,High,1,1,0,1,High-Value Promo-Dependent
558,1.0,1,52,3120,0.7040816326530613,High,0,1,0,0,High-Value Promo-Dependent
559,1.0,1,4,308,0.5428221288515406,High,0,1,0,0,High-Value Promo-Dependent
560,1.0,1,12,492,0.3022525676937441,Low,0,1,0,0,Low-Value Promo-Dependent
561,1.0,1,1,48,0.1914965986394557,Low,1,1,0,0,Low-Value Promo-Dependent
562,1.0,1,26,1690,0.5141639989329065,High,0,1,0,0,High-Value Promo-Dependent
563,1.0,1,1,62,0.4403061224489796,Mid,0,1,0,0,Mid-Value Promo-Dependent
564,1.0,1,4,396,0.4508153261304522,Mid,1,1,0,0,Mid-Value Promo-Dependent
565,1.0,1,52,3016,0.6889455782312925,High,0,1,0,0,High-Value Promo-Dependent
566,1.0,1,52,2236,0.4903911564625851,Mid,1,1,0,1,Mid-Value Promo-Dependent
567,1.0,1,26,2418,0.4675653594771241,Mid,0,1,0,0,Mid-Value Promo-Dependent
568,1.0,1,26,1300,0.4448612778444711,Mid,0,1,0,0,Mid-Value Promo-Dependent
569,1.0,1,12,1056,0.5933239962651727,High,1,1,0,1,High-Value Promo-Dependent
570,1.0,1,4,132,0.3798969587835134,Mid,1,1,0,0,Mid-Value Promo-Dependent
571,1.0,1,1,99,0.4584183673469388,Mid,1,1,0,0,Mid-Value Promo-Dependent
572,1.0,1,52,3952,0.8115646258503402,High,0,1,0,0,High-Value Promo-Dependent
573,1.0,1,1,97,0.4909013605442177,Mid,1,1,0,0,Mid-Value Promo-Dependent
574,1.0,1,26,1768,0.5130585567560357,High,0,1,0,0,High-Value Promo-Dependent
575,1.0,1,26,2054,0.538483726824063,High,1,1,0,1,High-Value Promo-Dependent
576,1.0,1,12,1032,0.5985961051087101,High,1,1,0,1,High-Value Promo-Dependent
577,1.0,1,4,272,0.2468187274909964,Low,1,1,0,0,Low-Value Promo-Dependent
578,1.0,1,1,52,0.4054421768707483,Mid,0,1,0,0,Mid-Value Promo-Dependent
579,1.0,1,26,2340,0.597922502334267,High,1,1,0,1,High-Value Promo-Dependent
580,1.0,1,1,41,0.4072278911564626,Mid,0,1,0,0,Mid-Value Promo-Dependent
581,1.0,1,52,4160,0.6445578231292517,High,1,1,0,1,High-Value Promo-Dependent
582,1.0,1,4,400,0.4277711084433773,Mid,0,1,0,0,Mid-Value Promo-Dependent
583,1.0,1,4,308,0.2639105642256903,Low,1,1,0,0,Low-Value Promo-Dependent
584,1.0,1,12,936,0.5652627717753768,High,1,1,0,1,High-Value Promo-Dependent
585,1.0,1,12,1128,0.5094804588502068,High,1,1,0,1,High-Value Promo-Dependent
586,1.0,1,4,92,0.0593187274909963,Low,0,1,0,0,Low-Value Promo-Dependent
587,1.0,1,1,20,0.0544217687074829,Low,1,1,0,0,Low-Value Promo-Dependent
588,1.0,1,4,344,0.6143357342937175,High,1,1,0,0,High-Value Promo-Dependent
589,1.0,1,4,240,0.2406962785114045,Low,0,1,0,0,Low-Value Promo-Dependent
590,1.0,1,1,70,0.4736394557823129,Mid,0,1,0,0,Mid-Value Promo-Dependent
591,1.0,1,26,1014,0.43984427104175,Mid,1,1,0,1,Mid-Value Promo-Dependent
592,1.0,1,26,962,0.2682456315859677,Low,1,1,0,1,Low-Value Promo-Dependent
593,1.0,1,4,116,0.3360194077631053,Low,0,1,0,0,Low-Value Promo-Dependent
594,1.0,1,4,140,0.1365296118447378,Low,1,1,0,0,Low-Value Promo-Dependent
595,1.0,1,12,996,0.3684090302787782,Mid,0,1,0,0,Mid-Value Promo-Dependent
596,1.0,1,4,308,0.5700330132052821,High,0,1,0,0,High-Value Promo-Dependent
